longitude_list,latitude_list,OVII_column_number_density_integrate_data_list
225.0,25.0,15.09897755093355
225.0,30.0,15.116534650716092
225.0,35.0,15.0481051512866
225.0,40.0,14.960866316599638
225.0,45.0,14.911047997282441
225.0,50.0,15.00399938330486
225.0,55.0,15.138178022672626
225.0,60.0,15.193445449113849
225.0,65.0,15.249442855639082
225.0,70.0,15.294027482955716
225.0,75.0,15.331069000056655
225.0,80.0,15.308514709109826
225.0,85.0,15.248957929914704
225.0,90.0,15.252713668975785
230.0,-90.0,15.01682091453129
230.0,-85.0,15.050671546817554
230.0,-80.0,15.053095167642306
230.0,-75.0,15.053836537398446
230.0,-70.0,14.98253784909215
230.0,-65.0,14.923621038068239
230.0,-60.0,14.944696844401953
230.0,-55.0,15.007349218631775
230.0,-50.0,15.086322585599664
230.0,-45.0,15.080349667736192
230.0,-40.0,15.080659688903232
230.0,-35.0,14.993452799863611
230.0,-30.0,15.004131951959664
230.0,-25.0,14.9868189330907
230.0,-20.0,15.022363194342113
230.0,-15.0,15.179414071719064
230.0,-10.0,15.106998157638253
230.0,-5.0,14.502302743489684
230.0,0.0,14.569166439990626
230.0,5.0,14.724672361817966
230.0,10.0,15.131896923507428
230.0,15.0,15.214236746905017
230.0,20.0,15.1672222711564
230.0,25.0,15.161534342727622
230.0,30.0,15.138126588437016
230.0,35.0,15.047944614032769
230.0,40.0,14.996474465278089
230.0,45.0,14.932403353245261
230.0,50.0,15.051272932336039
230.0,55.0,15.178387171882923
230.0,60.0,15.217772761342827
230.0,65.0,15.268881814308486
230.0,70.0,15.308943224372674
230.0,75.0,15.324507665747843
230.0,80.0,15.308365384908031
230.0,85.0,15.241616057206874
230.0,90.0,15.252713668975785
235.0,-90.0,15.01682091453129
235.0,-85.0,15.060831110611174
235.0,-80.0,15.069182575132677
235.0,-75.0,15.07447418083119
235.0,-70.0,14.951772063492701
235.0,-65.0,14.976387776070545
235.0,-60.0,14.90142631573197
235.0,-55.0,14.9175583501329
235.0,-50.0,15.037786925594364
235.0,-45.0,14.926517325190465
235.0,-40.0,15.02801928154719
235.0,-35.0,15.083667050368566
235.0,-30.0,14.982391375760747
235.0,-25.0,14.930808662630481
235.0,-20.0,14.96417214761917
235.0,-15.0,15.174573796933547
235.0,-10.0,14.987793344134962
235.0,-5.0,14.327417899687406
235.0,0.0,14.591309920505777
235.0,5.0,14.554288897523486
235.0,10.0,14.941025007343333
235.0,15.0,15.110491471599552
235.0,20.0,15.169928814279906
235.0,25.0,15.15870846760226
235.0,30.0,15.150632806930396
235.0,35.0,15.036702382294791
235.0,40.0,15.016824268449668
235.0,45.0,15.018569013331952
235.0,50.0,15.093026689881043
235.0,55.0,15.205092343833043
235.0,60.0,15.231123215565642
235.0,65.0,15.275204874436005
235.0,70.0,15.306314912171635
235.0,75.0,15.328181437855344
235.0,80.0,15.287516599091864
235.0,85.0,15.240710518402084
235.0,90.0,15.252713668975785
240.0,-90.0,15.01682091453129
240.0,-85.0,15.073027195754488
240.0,-80.0,15.083464734940778
240.0,-75.0,15.041229467764433
240.0,-70.0,14.947856159312098
240.0,-65.0,14.881131960561731
240.0,-60.0,14.822995037547464
240.0,-55.0,14.95304588512038
240.0,-50.0,14.98025695726883
240.0,-45.0,14.877936815382805
240.0,-40.0,14.959344473798259
240.0,-35.0,15.024141931246168
240.0,-30.0,14.931235258255619
240.0,-25.0,14.91893685339515
240.0,-20.0,14.992286299265015
240.0,-15.0,15.137485244974478
240.0,-10.0,15.077750372602768
240.0,-5.0,13.814504512780353
240.0,0.0,13.83805876353634
240.0,5.0,14.553782918295637
240.0,10.0,14.936510796713542
240.0,15.0,15.117869362602795
240.0,20.0,15.079328808724918
240.0,25.0,15.169626039557192
240.0,30.0,15.109467834417925
240.0,35.0,15.023129677524372
240.0,40.0,15.07444082913023
240.0,45.0,15.083744602229176
240.0,50.0,15.125192711732682
240.0,55.0,15.257995757294648
240.0,60.0,15.277232314879802
240.0,65.0,15.323688713359955
240.0,70.0,15.336301178267853
240.0,75.0,15.326090424852381
240.0,80.0,15.286462854070612
240.0,85.0,15.245011431756726
240.0,90.0,15.252713668975785
245.0,-90.0,15.01682091453129
245.0,-85.0,15.049304244290473
245.0,-80.0,15.126472071497956
245.0,-75.0,15.064158375152276
245.0,-70.0,15.01870222763431
245.0,-65.0,14.878025355521403
245.0,-60.0,14.861709278292528
245.0,-55.0,14.95529477561185
245.0,-50.0,14.93352919312523
245.0,-45.0,14.951948103540207
245.0,-40.0,14.935745699680853
245.0,-35.0,14.946433534374385
245.0,-30.0,14.905115911260141
245.0,-25.0,14.881435193079867
245.0,-20.0,14.919794347843158
245.0,-15.0,14.99442521391807
245.0,-10.0,15.103097734007024
245.0,-5.0,13.59319925544145
245.0,0.0,13.938493272300926
245.0,5.0,14.267303239247349
245.0,10.0,14.910120523178255
245.0,15.0,15.10196841739059
245.0,20.0,15.088883327504165
245.0,25.0,15.15348241081736
245.0,30.0,15.070377094018877
245.0,35.0,15.0296908374187
245.0,40.0,15.104229224830117
245.0,45.0,15.170816156611773
245.0,50.0,15.237152011213071
245.0,55.0,15.327520902027803
245.0,60.0,15.345221625352792
245.0,65.0,15.322442988435466
245.0,70.0,15.328884098598724
245.0,75.0,15.306364013408059
245.0,80.0,15.27027609699164
245.0,85.0,15.25135430950712
245.0,90.0,15.252713668975785
250.0,-90.0,15.01682091453129
250.0,-85.0,15.057896552381099
250.0,-80.0,15.153348037359113
250.0,-75.0,15.08158080045935
250.0,-70.0,15.099263037210568
250.0,-65.0,15.109492882408297
250.0,-60.0,14.808667883823565
250.0,-55.0,14.904665491380909
250.0,-50.0,14.84975886556481
250.0,-45.0,14.890063251292494
250.0,-40.0,14.914792987764313
250.0,-35.0,14.850975676627948
250.0,-30.0,14.888146839161683
250.0,-25.0,14.821275531502215
250.0,-20.0,14.719112788319563
250.0,-15.0,15.125071924302464
250.0,-10.0,15.10940541987298
250.0,-5.0,14.343233181632007
250.0,0.0,14.253093680165687
250.0,5.0,14.40921313548455
250.0,10.0,15.004792380113855
250.0,15.0,15.137462070049603
250.0,20.0,15.16938365987997
250.0,25.0,15.178565911297527
250.0,30.0,15.075004013249332
250.0,35.0,15.027125828038026
250.0,40.0,15.177584834016576
250.0,45.0,15.362406341336305
250.0,50.0,15.362636307421418
250.0,55.0,15.38454795199336
250.0,60.0,15.383424110844844
250.0,65.0,15.360906300214296
250.0,70.0,15.312110445424528
250.0,75.0,15.299030676233173
250.0,80.0,15.26072584543245
250.0,85.0,15.232263294654553
250.0,90.0,15.252713668975785
255.0,-90.0,15.01682091453129
255.0,-85.0,15.062413907306315
255.0,-80.0,15.147383190581301
255.0,-75.0,15.165671647191973
255.0,-70.0,15.136481295754475
255.0,-65.0,15.058276449881882
255.0,-60.0,14.81198459790363
255.0,-55.0,14.877630408136218
255.0,-50.0,14.81129734276571
255.0,-45.0,14.773457674532454
255.0,-40.0,14.77101679093443
255.0,-35.0,14.808064861715108
255.0,-30.0,14.842338111985447
255.0,-25.0,14.899274072879704
255.0,-20.0,14.878640406259471
255.0,-15.0,15.009565580129042
255.0,-10.0,15.295997858000058
255.0,-5.0,14.685124415819425
255.0,0.0,14.985554832842032
255.0,5.0,14.370366559381369
255.0,10.0,14.88481490560244
255.0,15.0,15.108377489655439
255.0,20.0,15.201438690978218
255.0,25.0,15.195057830784576
255.0,30.0,15.115512616485626
255.0,35.0,15.178329197506173
255.0,40.0,15.396738873897906
255.0,45.0,15.487228834422933
255.0,50.0,15.485790101620951
255.0,55.0,15.45356710692185
255.0,60.0,15.405674667979474
255.0,65.0,15.36329322159862
255.0,70.0,15.323594682004277
255.0,75.0,15.287893604124543
255.0,80.0,15.25679060822009
255.0,85.0,15.219869108417486
255.0,90.0,15.252713668975785
260.0,-90.0,15.01682091453129
260.0,-85.0,15.02514713622856
260.0,-80.0,15.162545958333347
260.0,-75.0,15.194093025867586
260.0,-70.0,15.146006543043935
260.0,-65.0,15.00752764035089
260.0,-60.0,14.961500058392273
260.0,-55.0,14.886955904942322
260.0,-50.0,14.83022090221956
260.0,-45.0,14.660434160176168
260.0,-40.0,14.656746524685802
260.0,-35.0,14.752851403276726
260.0,-30.0,14.80795437269199
260.0,-25.0,14.930316268973765
260.0,-20.0,14.955377877944272
260.0,-15.0,15.004597586788591
260.0,-10.0,15.278685825614982
260.0,-5.0,14.992944730056765
260.0,0.0,13.182258491671499
260.0,5.0,14.25453227854869
260.0,10.0,14.891824245936482
260.0,15.0,15.224151864948698
260.0,20.0,15.307440233277141
260.0,25.0,15.183726822089314
260.0,30.0,15.142343139452649
260.0,35.0,15.241079356469056
260.0,40.0,15.475233140277057
260.0,45.0,15.602562941093073
260.0,50.0,15.571304433861368
260.0,55.0,15.471781484031363
260.0,60.0,15.404554196570638
260.0,65.0,15.342032348952122
260.0,70.0,15.280015039358503
260.0,75.0,15.254091099353287
260.0,80.0,15.247407160011745
260.0,85.0,15.186616414869665
260.0,90.0,15.252713668975785
265.0,-90.0,15.01682091453129
265.0,-85.0,15.030318955430333
265.0,-80.0,15.147844606457944
265.0,-75.0,15.202959644846974
265.0,-70.0,15.193141966372442
265.0,-65.0,15.097497810143475
265.0,-60.0,15.11340438789441
265.0,-55.0,14.993713241618842
265.0,-50.0,14.977271969299276
265.0,-45.0,14.778898782221376
265.0,-40.0,14.712648105320426
265.0,-35.0,14.733324525752204
265.0,-30.0,14.747614246893749
265.0,-25.0,14.935364190534209
265.0,-20.0,14.979221052961165
265.0,-15.0,14.992367275532782
265.0,-10.0,15.191765546335327
265.0,-5.0,14.254738189676067
265.0,0.0,13.20393791611305
265.0,5.0,14.36593701528092
265.0,10.0,15.257284962032237
265.0,15.0,15.240244517221289
265.0,20.0,15.238426229055754
265.0,25.0,15.209601096885569
265.0,30.0,15.19695118388488
265.0,35.0,15.384933410563127
265.0,40.0,15.554344674080236
265.0,45.0,15.690200822640996
265.0,50.0,15.539072419698494
265.0,55.0,15.44815224810255
265.0,60.0,15.372314871283843
265.0,65.0,15.31062251581582
265.0,70.0,15.25242056407015
265.0,75.0,15.217209620693069
265.0,80.0,15.217192097678902
265.0,85.0,15.183695724240287
265.0,90.0,15.252713668975785
270.0,-90.0,15.01682091453129
270.0,-85.0,15.035672122700296
270.0,-80.0,15.14916467825446
270.0,-75.0,15.202027117860144
270.0,-70.0,15.197171853096675
270.0,-65.0,15.231991242618923
270.0,-60.0,15.168945832822864
270.0,-55.0,15.122991353620442
270.0,-50.0,15.060470300039109
270.0,-45.0,14.975825636286526
270.0,-40.0,14.80198527730359
270.0,-35.0,14.856078020637346
270.0,-30.0,14.75280018274471
270.0,-25.0,14.93737851988368
270.0,-20.0,15.029404416872653
270.0,-15.0,15.090324192382969
270.0,-10.0,15.163724323866203
270.0,-5.0,14.035735838145163
270.0,0.0,13.466657511259292
270.0,5.0,14.760504330228608
270.0,10.0,15.302095963144222
270.0,15.0,15.237025862485254
270.0,20.0,15.213067419643625
270.0,25.0,15.262101209040754
270.0,30.0,15.306738843060677
270.0,35.0,15.409744106414445
270.0,40.0,15.58373251471434
270.0,45.0,15.617132805419674
270.0,50.0,15.481171643732845
270.0,55.0,15.403160687887638
270.0,60.0,15.324663281413413
270.0,65.0,15.252128786396211
270.0,70.0,15.22432904273131
270.0,75.0,15.190879810000371
270.0,80.0,15.200621235943593
270.0,85.0,15.180495620232255
270.0,90.0,15.252713668975785
275.0,-90.0,15.01682091453129
275.0,-85.0,15.017381321997158
275.0,-80.0,15.165024960550278
275.0,-75.0,15.257440863014056
275.0,-70.0,15.194882004217039
275.0,-65.0,15.306924150733899
275.0,-60.0,15.26551807264559
275.0,-55.0,15.252839406957568
275.0,-50.0,15.208494076850114
275.0,-45.0,15.197622880955517
275.0,-40.0,15.068260492484615
275.0,-35.0,14.98959750192929
275.0,-30.0,14.823027099094299
275.0,-25.0,14.87669714025711
275.0,-20.0,15.027753222555301
275.0,-15.0,15.048048645949338
275.0,-10.0,15.069249880253611
275.0,-5.0,14.261756842964212
275.0,0.0,12.705494279516069
275.0,5.0,14.534278195930145
275.0,10.0,15.202020260346107
275.0,15.0,15.29195974291285
275.0,20.0,15.252365210207808
275.0,25.0,15.319376555905027
275.0,30.0,15.277128546301029
275.0,35.0,15.4294414386396
275.0,40.0,15.504247622425268
275.0,45.0,15.499695993360158
275.0,50.0,15.427897831965423
275.0,55.0,15.36605157060741
275.0,60.0,15.206381750386587
275.0,65.0,15.165217141571356
275.0,70.0,15.165434396265631
275.0,75.0,15.12518221765907
275.0,80.0,15.160527360709159
275.0,85.0,15.195976964439145
275.0,90.0,15.252713668975785
280.0,-90.0,15.01682091453129
280.0,-85.0,15.009574251776643
280.0,-80.0,15.197090376715959
280.0,-75.0,15.251066810973168
280.0,-70.0,15.259086672240187
280.0,-65.0,15.327838217705404
280.0,-60.0,15.193099940409713
280.0,-55.0,15.312878064467872
280.0,-50.0,15.270996379459604
280.0,-45.0,15.302769409615234
280.0,-40.0,15.199046171514551
280.0,-35.0,15.118258359963637
280.0,-30.0,14.97101947031178
280.0,-25.0,15.002824544768776
280.0,-20.0,15.20180622369333
280.0,-15.0,15.166701829849318
280.0,-10.0,15.021822581640242
280.0,-5.0,14.673974898390535
280.0,0.0,12.5648633695758
280.0,5.0,14.31843154804955
280.0,10.0,15.282379222426613
280.0,15.0,15.23812764741852
280.0,20.0,15.226090211064577
280.0,25.0,15.318704189719227
280.0,30.0,15.280674938313181
280.0,35.0,15.398330782538912
280.0,40.0,15.380591600684866
280.0,45.0,15.367419160608687
280.0,50.0,15.368499714879844
280.0,55.0,15.227902105611411
280.0,60.0,15.122970842543916
280.0,65.0,15.108298207336105
280.0,70.0,15.110117739900403
280.0,75.0,15.063028912189472
280.0,80.0,15.09302393980652
280.0,85.0,15.178961354590792
280.0,90.0,15.252713668975785
285.0,-90.0,15.01682091453129
285.0,-85.0,15.027907648748704
285.0,-80.0,15.183507642305976
285.0,-75.0,15.221918439875532
285.0,-70.0,15.239329329362086
285.0,-65.0,15.289945200693364
285.0,-60.0,15.228183612985886
285.0,-55.0,15.263623325529599
285.0,-50.0,15.398871069909648
285.0,-45.0,15.467055100877449
285.0,-40.0,15.380441274347515
285.0,-35.0,15.21672717029203
285.0,-30.0,15.10901728575995
285.0,-25.0,15.065453470225496
285.0,-20.0,15.140495620326918
285.0,-15.0,15.265252112463228
285.0,-10.0,15.028918085868264
285.0,-5.0,15.051251627692949
285.0,0.0,12.59952725763498
285.0,5.0,14.658997932112625
285.0,10.0,15.331397494038075
285.0,15.0,15.197486840431592
285.0,20.0,15.14909093502608
285.0,25.0,15.22945065423214
285.0,30.0,15.267455229599836
285.0,35.0,15.335308106340822
285.0,40.0,15.311007818298995
285.0,45.0,15.311291625783417
285.0,50.0,15.275452109526402
285.0,55.0,15.216326760721515
285.0,60.0,15.136270136684047
285.0,65.0,15.058913867825716
285.0,70.0,15.069246218962036
285.0,75.0,15.0317127108224
285.0,80.0,15.061652501103326
285.0,85.0,15.174534188631437
285.0,90.0,15.252713668975785
290.0,-90.0,15.01682091453129
290.0,-85.0,14.984503433748987
290.0,-80.0,15.190050471471263
290.0,-75.0,15.200423111492418
290.0,-70.0,15.249225466201647
290.0,-65.0,15.29555604647485
290.0,-60.0,15.262508313076319
290.0,-55.0,15.236494945617885
290.0,-50.0,15.380886887047934
290.0,-45.0,15.4492578930302
290.0,-40.0,15.456302062146108
290.0,-35.0,15.382187933347216
290.0,-30.0,15.230557025784085
290.0,-25.0,15.200389061199514
290.0,-20.0,15.27639134181913
290.0,-15.0,15.2649301581437
290.0,-10.0,15.039165074866812
290.0,-5.0,15.105426327726368
290.0,0.0,14.441563644042915
290.0,5.0,14.456533470795383
290.0,10.0,15.218331137984904
290.0,15.0,15.286099924674177
290.0,20.0,15.322482259336827
290.0,25.0,15.306656070347342
290.0,30.0,15.295942301180117
290.0,35.0,15.307626008308665
290.0,40.0,15.269534784410775
290.0,45.0,15.3060905965212
290.0,50.0,15.234507364041109
290.0,55.0,15.190247330756048
290.0,60.0,15.125491018180217
290.0,65.0,15.051472749031221
290.0,70.0,15.019423384181007
290.0,75.0,15.010480862352635
290.0,80.0,15.038503976545794
290.0,85.0,15.112164508046636
290.0,90.0,15.252713668975785
295.0,-90.0,15.01682091453129
295.0,-85.0,14.995199771056347
295.0,-80.0,15.257694822022824
295.0,-75.0,15.192036291073594
295.0,-70.0,15.171175411812566
295.0,-65.0,15.252298255877058
295.0,-60.0,15.261419244036361
295.0,-55.0,15.198107428942054
295.0,-50.0,15.344922819631003
295.0,-45.0,15.469532412306751
295.0,-40.0,15.510858699822581
295.0,-35.0,15.395931471027582
295.0,-30.0,15.376164853693561
295.0,-25.0,15.333305797078303
295.0,-20.0,15.31278978426013
295.0,-15.0,15.174082136075489
295.0,-10.0,15.011198001094295
295.0,-5.0,15.246255661470695
295.0,0.0,16.655294946942938
295.0,5.0,14.887505610828924
295.0,10.0,15.659525894366725
295.0,15.0,15.53017266979887
295.0,20.0,15.513597241714578
295.0,25.0,15.353342320539953
295.0,30.0,15.315670563149217
295.0,35.0,15.339557881709146
295.0,40.0,15.300985920144855
295.0,45.0,15.3356789796264
295.0,50.0,15.24053434631324
295.0,55.0,15.197775945294914
295.0,60.0,15.132073452976881
295.0,65.0,15.029217412760591
295.0,70.0,14.983341552719414
295.0,75.0,14.981951806337412
295.0,80.0,15.050952799583724
295.0,85.0,15.093875999929447
295.0,90.0,15.252713668975785
300.0,-90.0,15.01682091453129
300.0,-85.0,14.974369624699463
300.0,-80.0,15.161997508325504
300.0,-75.0,15.207062743117346
300.0,-70.0,15.163038087452424
300.0,-65.0,15.190101414580967
300.0,-60.0,15.17770774928201
300.0,-55.0,15.209313733069504
300.0,-50.0,15.270954788865547
300.0,-45.0,15.374908439435831
300.0,-40.0,15.480730822662258
300.0,-35.0,15.450438727381789
300.0,-30.0,15.381834378702932
300.0,-25.0,15.374430946339679
300.0,-20.0,15.363546811594217
300.0,-15.0,15.286666158804126
300.0,-10.0,15.140052940350468
300.0,-5.0,15.28678128274231
300.0,0.0,14.13984093084694
300.0,5.0,15.254781153493612
300.0,10.0,15.61041103651996
300.0,15.0,15.51741439535056
300.0,20.0,15.475179290841425
300.0,25.0,15.379592844862518
300.0,30.0,15.324776427757055
300.0,35.0,15.311135451686631
300.0,40.0,15.344545777356876
300.0,45.0,15.315484036351268
300.0,50.0,15.253575769469876
300.0,55.0,15.213133996174411
300.0,60.0,15.129763316838432
300.0,65.0,15.00311002397436
300.0,70.0,14.976568937066364
300.0,75.0,14.959489516911704
300.0,80.0,15.04634597075187
300.0,85.0,15.070006172582234
300.0,90.0,15.252713668975785
305.0,-90.0,15.01682091453129
305.0,-85.0,14.968877037845402
305.0,-80.0,15.156272391250365
305.0,-75.0,15.19808694817328
305.0,-70.0,15.159731015647475
305.0,-65.0,15.152831900823555
305.0,-60.0,15.111387924183957
305.0,-55.0,15.130005281127147
305.0,-50.0,15.216536334470495
305.0,-45.0,15.381531964891513
305.0,-40.0,15.4216366132014
305.0,-35.0,15.40335213085777
305.0,-30.0,15.334011887502436
305.0,-25.0,15.327250063210698
305.0,-20.0,15.43492449143894
305.0,-15.0,15.442724284435386
305.0,-10.0,15.382981685262138
305.0,-5.0,15.379963903055945
305.0,0.0,14.926751259413434
305.0,5.0,15.448723094076747
305.0,10.0,15.63808087319548
305.0,15.0,15.530484716124834
305.0,20.0,15.457514166588455
305.0,25.0,15.366389389894643
305.0,30.0,15.364727708540896
305.0,35.0,15.344217805437609
305.0,40.0,15.317868596855918
305.0,45.0,15.373456665932425
305.0,50.0,15.234897806799468
305.0,55.0,15.190142104589793
305.0,60.0,15.11009565768932
305.0,65.0,15.010898372875374
305.0,70.0,14.949004118081604
305.0,75.0,14.907181461127609
305.0,80.0,14.967962940548196
305.0,85.0,15.065121211034203
305.0,90.0,15.252713668975785
310.0,-90.0,15.01682091453129
310.0,-85.0,14.986051713820471
310.0,-80.0,15.153834492283991
310.0,-75.0,15.21258997292372
310.0,-70.0,15.181977767782293
310.0,-65.0,15.166678120944498
310.0,-60.0,15.091130230781191
310.0,-55.0,15.150511650154387
310.0,-50.0,15.252168445948248
310.0,-45.0,15.349566980798338
310.0,-40.0,15.361381383687124
310.0,-35.0,15.36865452993872
310.0,-30.0,15.314395156815854
310.0,-25.0,15.288940213059687
310.0,-20.0,15.449295815223394
310.0,-15.0,15.495491435633097
310.0,-10.0,15.409841600292141
310.0,-5.0,15.259999457125947
310.0,0.0,14.450171836144529
310.0,5.0,15.303033447943713
310.0,10.0,15.580984823242602
310.0,15.0,15.565143981801805
310.0,20.0,15.468545026275349
310.0,25.0,15.366983072411402
310.0,30.0,15.357874515296148
310.0,35.0,15.318499432004593
310.0,40.0,15.310103278088114
310.0,45.0,15.317117514347894
310.0,50.0,15.257897156260626
310.0,55.0,15.19044176506974
310.0,60.0,15.122035839789827
310.0,65.0,15.013160320496942
310.0,70.0,14.941865271755281
310.0,75.0,14.883885907458533
310.0,80.0,14.965565016605188
310.0,85.0,15.0639501340933
310.0,90.0,15.252713668975785
315.0,-90.0,15.01682091453129
315.0,-85.0,14.968655608753089
315.0,-80.0,15.137415785940577
315.0,-75.0,15.179809283357217
315.0,-70.0,15.149834177256203
315.0,-65.0,15.195509568826644
315.0,-60.0,15.106616791164846
315.0,-55.0,15.109474599705964
315.0,-50.0,15.205763443695893
315.0,-45.0,15.26963295509426
315.0,-40.0,15.293286483829311
315.0,-35.0,15.4015361918125
315.0,-30.0,15.417303846925282
315.0,-25.0,15.39929696817927
315.0,-20.0,15.4809383412542
315.0,-15.0,15.567240834468302
315.0,-10.0,15.630827602169363
315.0,-5.0,15.732818061477145
315.0,0.0,15.937295384458285
315.0,5.0,15.415981450899684
315.0,10.0,15.600050073569804
315.0,15.0,15.640348205310472
315.0,20.0,15.523572001627869
315.0,25.0,15.457401108286017
315.0,30.0,15.390170621928483
315.0,35.0,15.317059226413582
315.0,40.0,15.351867246723163
315.0,45.0,15.412730177271504
315.0,50.0,15.307615312583891
315.0,55.0,15.199431862808161
315.0,60.0,15.107152039791904
315.0,65.0,15.02176026412692
315.0,70.0,14.958520950862331
315.0,75.0,14.8932089436984
315.0,80.0,14.922349693009268
315.0,85.0,15.06519439130828
315.0,90.0,15.252713668975785
320.0,-90.0,15.01682091453129
320.0,-85.0,14.970533717903294
320.0,-80.0,15.086250061738866
320.0,-75.0,15.149246822576107
320.0,-70.0,15.201297741830938
320.0,-65.0,15.197987271976594
320.0,-60.0,15.151479843986907
320.0,-55.0,15.149728338501944
320.0,-50.0,15.144149500768435
320.0,-45.0,15.179777731804391
320.0,-40.0,15.300580482927375
320.0,-35.0,15.372758116096923
320.0,-30.0,15.5135361988776
320.0,-25.0,15.544498229573746
320.0,-20.0,15.539984781721527
320.0,-15.0,15.547684537823557
320.0,-10.0,15.671464883029124
320.0,-5.0,15.7259999594211
320.0,0.0,14.848714534145032
320.0,5.0,15.754735631365538
320.0,10.0,15.633877017544423
320.0,15.0,15.671301047314186
320.0,20.0,15.603537496707224
320.0,25.0,15.598444613183698
320.0,30.0,15.562809740439397
320.0,35.0,15.540261071368926
320.0,40.0,15.519928582465877
320.0,45.0,15.425095647398539
320.0,50.0,15.342154760902607
320.0,55.0,15.228157659696997
320.0,60.0,15.092477145383807
320.0,65.0,15.057564673679902
320.0,70.0,15.038182632399147
320.0,75.0,14.89478953396927
320.0,80.0,14.899514819668939
320.0,85.0,15.073759277319215
320.0,90.0,15.252713668975785
325.0,-90.0,15.01682091453129
325.0,-85.0,14.946110078564697
325.0,-80.0,15.034618550138909
325.0,-75.0,15.154998845140117
325.0,-70.0,15.182377567526041
325.0,-65.0,15.18136831668802
325.0,-60.0,15.192790264557111
325.0,-55.0,15.0959798433179
325.0,-50.0,15.187166596397434
325.0,-45.0,15.10401762415375
325.0,-40.0,15.239272674686015
325.0,-35.0,15.38833738504874
325.0,-30.0,15.425404200136802
325.0,-25.0,15.467730928379364
325.0,-20.0,15.620917968603974
325.0,-15.0,15.75061573491439
325.0,-10.0,15.914289498755027
325.0,-5.0,15.841217141169324
325.0,0.0,15.527665952704895
325.0,5.0,15.698862885860745
325.0,10.0,15.788544795769885
325.0,15.0,15.898710443284394
325.0,20.0,15.806986582180084
325.0,25.0,15.797156604127412
325.0,30.0,15.688327386163147
325.0,35.0,15.553854479816112
325.0,40.0,15.47214934629677
325.0,45.0,15.340823411879486
325.0,50.0,15.329379159921679
325.0,55.0,15.229748879428591
325.0,60.0,15.126494284326016
325.0,65.0,15.079945136459294
325.0,70.0,15.05818968676534
325.0,75.0,14.906874062961007
325.0,80.0,14.9314048651949
325.0,85.0,15.076097524407025
325.0,90.0,15.252713668975785
330.0,-90.0,15.01682091453129
330.0,-85.0,14.930045783095217
330.0,-80.0,14.98673127876347
330.0,-75.0,15.138180455520153
330.0,-70.0,15.209290935618146
330.0,-65.0,15.265253895435318
330.0,-60.0,15.22272957062222
330.0,-55.0,15.087543374850254
330.0,-50.0,15.10904897575365
330.0,-45.0,14.994007286287237
330.0,-40.0,15.040536264847905
330.0,-35.0,15.327365183917275
330.0,-30.0,15.450295020450937
330.0,-25.0,15.492327381684845
330.0,-20.0,15.533695444048572
330.0,-15.0,15.804425657199417
330.0,-10.0,16.04084258605914
330.0,-5.0,15.940350489512408
330.0,0.0,13.832764239031908
330.0,5.0,15.820777402445444
330.0,10.0,15.970685306455396
330.0,15.0,15.968532862462755
330.0,20.0,15.80617939850027
330.0,25.0,15.58748246020617
330.0,30.0,15.453243320367372
330.0,35.0,15.381547965657052
330.0,40.0,15.39501831416366
330.0,45.0,15.364686609696452
330.0,50.0,15.317039866609049
330.0,55.0,15.221309791930318
330.0,60.0,15.143915196348559
330.0,65.0,15.133631257049995
330.0,70.0,15.073060332049847
330.0,75.0,14.920257945984426
330.0,80.0,14.94740516962189
330.0,85.0,15.08206880044911
330.0,90.0,15.252713668975785
335.0,-90.0,15.01682091453129
335.0,-85.0,14.914793527478073
335.0,-80.0,14.976845002600871
335.0,-75.0,15.095273075009557
335.0,-70.0,15.203518234162342
335.0,-65.0,15.281894212292219
335.0,-60.0,15.210760723274939
335.0,-55.0,15.088845790525289
335.0,-50.0,15.042627298936688
335.0,-45.0,15.036972138545185
335.0,-40.0,14.83439313537662
335.0,-35.0,15.162657955080139
335.0,-30.0,15.434960880361169
335.0,-25.0,15.49488405477687
335.0,-20.0,15.50687983194809
335.0,-15.0,15.722485388049984
335.0,-10.0,15.948219666108557
335.0,-5.0,16.10822554956274
335.0,0.0,17.202485565009887
335.0,5.0,15.926564109414782
335.0,10.0,16.019585916326395
335.0,15.0,15.95847145907597
335.0,20.0,15.701810578968622
335.0,25.0,15.476040840174367
335.0,30.0,15.411454997466315
335.0,35.0,15.45037540300515
335.0,40.0,15.37325769548164
335.0,45.0,15.348369162828309
335.0,50.0,15.321944507485437
335.0,55.0,15.21040456346626
335.0,60.0,15.130642517598606
335.0,65.0,15.122584184835196
335.0,70.0,15.088036496021891
335.0,75.0,14.942799292145418
335.0,80.0,14.956161888132721
335.0,85.0,15.09694874339671
335.0,90.0,15.252713668975785
340.0,-90.0,15.01682091453129
340.0,-85.0,14.909979083828974
340.0,-80.0,14.940757892759386
340.0,-75.0,14.92479965972266
340.0,-70.0,15.16295120794925
340.0,-65.0,15.287941817348134
340.0,-60.0,15.229556114811215
340.0,-55.0,15.119208315510788
340.0,-50.0,14.955959008944294
340.0,-45.0,15.13518759202231
340.0,-40.0,15.147941586814119
340.0,-35.0,15.090218702026032
340.0,-30.0,15.377410731335216
340.0,-25.0,15.527857668143954
340.0,-20.0,15.70312975812394
340.0,-15.0,15.730113586526917
340.0,-10.0,15.996213427406166
340.0,-5.0,16.259887620111574
340.0,0.0,16.2453510471525
