longitude_list,latitude_list,OVIII_column_number_density_integrate_data_list
225.0,5.0,12.512290623319164
225.0,10.0,13.28684637859068
225.0,15.0,13.628187322851192
225.0,20.0,13.934475638457045
225.0,25.0,13.953195705288953
225.0,30.0,13.981141458494331
225.0,35.0,13.9484478912517
225.0,40.0,13.96024833450865
225.0,45.0,13.973955190475966
225.0,50.0,14.015860589756528
225.0,55.0,14.239820745257012
225.0,60.0,14.484801775337065
225.0,65.0,14.550914708987523
225.0,70.0,14.592578239278495
225.0,75.0,14.596005002182334
225.0,80.0,14.611469442564285
225.0,85.0,14.613493700540285
225.0,90.0,14.534958148663772
230.0,-90.0,14.405611173066939
230.0,-85.0,14.471903631406297
230.0,-80.0,14.498290688292043
230.0,-75.0,14.486725213293003
230.0,-70.0,14.449875883335404
230.0,-65.0,14.457322836403673
230.0,-60.0,14.545051903508755
230.0,-55.0,14.639319472606461
230.0,-50.0,14.702563884758266
230.0,-45.0,14.696988689892066
230.0,-40.0,14.662652209385138
230.0,-35.0,14.604795473761413
230.0,-30.0,14.495636773398168
230.0,-25.0,14.414815743945203
230.0,-20.0,14.42818328894255
230.0,-15.0,14.256387279915108
230.0,-10.0,13.783897522721222
230.0,-5.0,12.312905683186456
230.0,0.0,11.538017573045238
230.0,5.0,11.972955214681958
230.0,10.0,13.176531952152601
230.0,15.0,13.641053136220586
230.0,20.0,13.913842767224123
230.0,25.0,13.8971780402674
230.0,30.0,13.867104503800629
230.0,35.0,13.925526506505621
230.0,40.0,13.976282129667517
230.0,45.0,13.949462790192017
230.0,50.0,14.10261534845957
230.0,55.0,14.268829612040935
230.0,60.0,14.477517270118012
230.0,65.0,14.54686527515265
230.0,70.0,14.577848688243082
230.0,75.0,14.600454790477713
230.0,80.0,14.616871275061875
230.0,85.0,14.610475608956168
230.0,90.0,14.534958148663772
235.0,-90.0,14.405611173066939
235.0,-85.0,14.462966671232111
235.0,-80.0,14.506002515653973
235.0,-75.0,14.503511379637526
235.0,-70.0,14.467112496562095
235.0,-65.0,14.44706406349926
235.0,-60.0,14.54887030408237
235.0,-55.0,14.608633860512676
235.0,-50.0,14.640811908688338
235.0,-45.0,14.666543923562307
235.0,-40.0,14.655381195809804
235.0,-35.0,14.603844137939314
235.0,-30.0,14.554464763934131
235.0,-25.0,14.485636407605664
235.0,-20.0,14.422907939471871
235.0,-15.0,14.281460427882292
235.0,-10.0,13.836133192462169
235.0,-5.0,12.133026761028667
235.0,0.0,12.181982719745589
235.0,5.0,12.590468550699036
235.0,10.0,13.329107757985588
235.0,15.0,13.581004074441758
235.0,20.0,13.819709128704007
235.0,25.0,13.912371812250317
235.0,30.0,13.848098917193864
235.0,35.0,13.86929271439909
235.0,40.0,13.899086422220114
235.0,45.0,13.940141798739806
235.0,50.0,14.106608035595727
235.0,55.0,14.401079050885793
235.0,60.0,14.483146526289625
235.0,65.0,14.60497501411492
235.0,70.0,14.621940714887483
235.0,75.0,14.624257449398616
235.0,80.0,14.637673766583909
235.0,85.0,14.61909030568276
235.0,90.0,14.534958148663772
240.0,-90.0,14.405611173066939
240.0,-85.0,14.448423560353003
240.0,-80.0,14.502956487586408
240.0,-75.0,14.496084453861961
240.0,-70.0,14.468648840339533
240.0,-65.0,14.454418191726372
240.0,-60.0,14.517641734518254
240.0,-55.0,14.592221854124405
240.0,-50.0,14.59483446123886
240.0,-45.0,14.605257375789293
240.0,-40.0,14.632197186183612
240.0,-35.0,14.570768874052556
240.0,-30.0,14.539722439955959
240.0,-25.0,14.50273436474157
240.0,-20.0,14.415288033684469
240.0,-15.0,14.278106039620734
240.0,-10.0,13.765865032180033
240.0,-5.0,12.224013875190924
240.0,0.0,12.304598485695381
240.0,5.0,12.444193415329195
240.0,10.0,13.006029083236598
240.0,15.0,13.464073113781733
240.0,20.0,13.833274329460647
240.0,25.0,13.847164118304843
240.0,30.0,13.813209719155244
240.0,35.0,13.824144308486337
240.0,40.0,13.791488853974629
240.0,45.0,13.976525409725493
240.0,50.0,14.206665744709158
240.0,55.0,14.455403290510684
240.0,60.0,14.543717899251003
240.0,65.0,14.592138553637595
240.0,70.0,14.656289042773004
240.0,75.0,14.651223187699882
240.0,80.0,14.663176911052819
240.0,85.0,14.628459299758601
240.0,90.0,14.534958148663772
245.0,-90.0,14.405611173066939
245.0,-85.0,14.449798831297555
245.0,-80.0,14.47494014467256
245.0,-75.0,14.493944633281075
245.0,-70.0,14.461214403652313
245.0,-65.0,14.452023415413521
245.0,-60.0,14.536890795005993
245.0,-55.0,14.555640019271673
245.0,-50.0,14.565342888049846
245.0,-45.0,14.598862759937445
245.0,-40.0,14.610059691476735
245.0,-35.0,14.566619690976758
245.0,-30.0,14.532399005037144
245.0,-25.0,14.477346634149297
245.0,-20.0,14.427620509795977
245.0,-15.0,14.388423747798116
245.0,-10.0,13.653105321438966
245.0,-5.0,12.248255431260112
245.0,0.0,12.355293729110352
245.0,5.0,12.387762476498155
245.0,10.0,12.955643990914062
245.0,15.0,13.564701997934888
245.0,20.0,13.873673644212731
245.0,25.0,13.807319301507379
245.0,30.0,13.886084082538508
245.0,35.0,13.929786223332696
245.0,40.0,13.930443957626524
245.0,45.0,14.156199048079106
245.0,50.0,14.307782636538985
245.0,55.0,14.406827409722807
245.0,60.0,14.556043329991299
245.0,65.0,14.626563071665268
245.0,70.0,14.653245185500044
245.0,75.0,14.661098555288676
245.0,80.0,14.670580735714907
245.0,85.0,14.617313870949275
245.0,90.0,14.534958148663772
250.0,-90.0,14.405611173066939
250.0,-85.0,14.448625490969825
250.0,-80.0,14.458629854622504
250.0,-75.0,14.46323283808526
250.0,-70.0,14.438289595725346
250.0,-65.0,14.441248809929682
250.0,-60.0,14.522621323246081
250.0,-55.0,14.562357319027129
250.0,-50.0,14.552348418607952
250.0,-45.0,14.578468603302083
250.0,-40.0,14.581043542813763
250.0,-35.0,14.590343719729445
250.0,-30.0,14.53192717027402
250.0,-25.0,14.496662031586423
250.0,-20.0,14.445293654598059
250.0,-15.0,14.355995100869608
250.0,-10.0,13.719218111150285
250.0,-5.0,12.66757493878339
250.0,0.0,12.259587066823219
250.0,5.0,12.46596039835305
250.0,10.0,13.40269142208956
250.0,15.0,13.536237125187261
250.0,20.0,13.90616968285883
250.0,25.0,14.036877936761826
250.0,30.0,14.078945094724252
250.0,35.0,14.134989327811505
250.0,40.0,14.092276477182695
250.0,45.0,14.243221733523683
250.0,50.0,14.399494083436581
250.0,55.0,14.535610553867826
250.0,60.0,14.598558538724392
250.0,65.0,14.632607855166084
250.0,70.0,14.673366791324016
250.0,75.0,14.679586464579115
250.0,80.0,14.664021327215409
250.0,85.0,14.617104290367628
250.0,90.0,14.534958148663772
255.0,-90.0,14.405611173066939
255.0,-85.0,14.434259463664333
255.0,-80.0,14.451436015121704
255.0,-75.0,14.427036813964891
255.0,-70.0,14.461545766688173
255.0,-65.0,14.441517830112291
255.0,-60.0,14.508045477271045
255.0,-55.0,14.539048490389016
255.0,-50.0,14.508287138325567
255.0,-45.0,14.51562863226247
255.0,-40.0,14.56495871027918
255.0,-35.0,14.561185512972129
255.0,-30.0,14.572560724041677
255.0,-25.0,14.508808555256739
255.0,-20.0,14.483311184884364
255.0,-15.0,14.330589154903175
255.0,-10.0,13.95515737624561
255.0,-5.0,12.13205225443596
255.0,0.0,12.471459817342215
255.0,5.0,12.285495875083784
255.0,10.0,13.161946907638452
255.0,15.0,13.646231352650748
255.0,20.0,14.078559678131834
255.0,25.0,14.172187134117275
255.0,30.0,14.198622199060166
255.0,35.0,14.228935915585568
255.0,40.0,14.195261973638665
255.0,45.0,14.30681079230301
255.0,50.0,14.453667527616709
255.0,55.0,14.55830495759066
255.0,60.0,14.648813674254614
255.0,65.0,14.654868741636184
255.0,70.0,14.660519463187597
255.0,75.0,14.672568898680687
255.0,80.0,14.64458068760271
255.0,85.0,14.616055162434636
255.0,90.0,14.534958148663772
260.0,-90.0,14.405611173066939
260.0,-85.0,14.428670164177516
260.0,-80.0,14.419305338753242
260.0,-75.0,14.40285028790469
260.0,-70.0,14.43976181643106
260.0,-65.0,14.440379813623089
260.0,-60.0,14.490120898983593
260.0,-55.0,14.514903797488374
260.0,-50.0,14.484300773002904
260.0,-45.0,14.445539295259644
260.0,-40.0,14.442741900842618
260.0,-35.0,14.489394460445544
260.0,-30.0,14.55860974869261
260.0,-25.0,14.522677238759112
260.0,-20.0,14.520482956134526
260.0,-15.0,14.414651136544437
260.0,-10.0,14.12626531530638
260.0,-5.0,13.095051035931187
260.0,0.0,11.957021298007756
260.0,5.0,12.482142915812972
260.0,10.0,13.309426688009474
260.0,15.0,13.792422491253937
260.0,20.0,14.210051696752805
260.0,25.0,14.308721906773908
260.0,30.0,14.310156187765607
260.0,35.0,14.339027986050974
260.0,40.0,14.401565148876275
260.0,45.0,14.434526063933225
260.0,50.0,14.555342889400698
260.0,55.0,14.637093565767014
260.0,60.0,14.673079703863582
260.0,65.0,14.677296971677519
260.0,70.0,14.649686877304546
260.0,75.0,14.651743652484113
260.0,80.0,14.635504758425366
260.0,85.0,14.628567667912339
260.0,90.0,14.534958148663772
265.0,-90.0,14.405611173066939
265.0,-85.0,14.439152496303999
265.0,-80.0,14.379584034406731
265.0,-75.0,14.340805206525683
265.0,-70.0,14.407560128309711
265.0,-65.0,14.444924636957783
265.0,-60.0,14.462804458060196
265.0,-55.0,14.502374854035166
265.0,-50.0,14.483127855656685
265.0,-45.0,14.450867874245391
265.0,-40.0,14.437354615559817
265.0,-35.0,14.439463197339663
265.0,-30.0,14.542289195566925
265.0,-25.0,14.491312312039915
265.0,-20.0,14.496717284151824
265.0,-15.0,14.364287634571228
265.0,-10.0,14.18686062186018
265.0,-5.0,12.16493891764593
265.0,0.0,11.907480824679455
265.0,5.0,12.625769022604064
265.0,10.0,13.882503207660246
265.0,15.0,14.225749741946695
265.0,20.0,14.397629304954782
265.0,25.0,14.39346501554248
265.0,30.0,14.430599094608315
265.0,35.0,14.48704155494701
265.0,40.0,14.514516020109685
265.0,45.0,14.523956592162875
265.0,50.0,14.638870626109442
265.0,55.0,14.683104572100666
265.0,60.0,14.694256985860754
265.0,65.0,14.650827472274536
265.0,70.0,14.633503326569711
265.0,75.0,14.637818043368064
265.0,80.0,14.63165103248354
265.0,85.0,14.616140429853253
265.0,90.0,14.534958148663772
270.0,-90.0,14.405611173066939
270.0,-85.0,14.426846300087318
270.0,-80.0,14.371379765132534
270.0,-75.0,14.301260006284544
270.0,-70.0,14.330308238269383
270.0,-65.0,14.418677616374795
270.0,-60.0,14.461846109039577
270.0,-55.0,14.470842832765314
270.0,-50.0,14.489689028422108
270.0,-45.0,14.471405609503314
270.0,-40.0,14.480926167643535
270.0,-35.0,14.527794410588907
270.0,-30.0,14.585381016241715
270.0,-25.0,14.537818845483908
270.0,-20.0,14.493195623683086
270.0,-15.0,14.372325719723952
270.0,-10.0,14.374365555247524
270.0,-5.0,12.303960902773593
270.0,0.0,11.312349779152335
270.0,5.0,13.012793156880576
270.0,10.0,14.157680151405266
270.0,15.0,14.422229687065181
270.0,20.0,14.547460654848953
270.0,25.0,14.52227668064347
270.0,30.0,14.574232803084016
270.0,35.0,14.645461125748154
270.0,40.0,14.623053292995984
270.0,45.0,14.647403248636259
270.0,50.0,14.711471072034792
270.0,55.0,14.70340647060519
270.0,60.0,14.647871298007194
270.0,65.0,14.635369590874106
270.0,70.0,14.59186493391802
270.0,75.0,14.632933674449278
270.0,80.0,14.594683404803055
270.0,85.0,14.607127953578514
270.0,90.0,14.534958148663772
275.0,-90.0,14.405611173066939
275.0,-85.0,14.408604364283493
275.0,-80.0,14.329116463236504
275.0,-75.0,14.228083898572695
275.0,-70.0,14.332427425819885
275.0,-65.0,14.388896643087659
275.0,-60.0,14.445461592820694
275.0,-55.0,14.4825092133204
275.0,-50.0,14.467997841339258
275.0,-45.0,14.44415667501365
275.0,-40.0,14.535517201066071
275.0,-35.0,14.503079825802164
275.0,-30.0,14.57169874425298
275.0,-25.0,14.61091808383383
275.0,-20.0,14.585319818561064
275.0,-15.0,14.549950678855227
275.0,-10.0,14.56024686647654
275.0,-5.0,12.507269236051448
275.0,0.0,11.8876910539227
275.0,5.0,13.134411635133244
275.0,10.0,14.328205863006847
275.0,15.0,14.52071571795771
275.0,20.0,14.604666851188478
275.0,25.0,14.672140910495935
275.0,30.0,14.72804499727791
275.0,35.0,14.707943286122465
275.0,40.0,14.693692600485354
275.0,45.0,14.728091583168922
275.0,50.0,14.735674462154778
275.0,55.0,14.706691398552069
275.0,60.0,14.630581101992728
275.0,65.0,14.60557970527466
275.0,70.0,14.585987209038025
275.0,75.0,14.622893849302404
275.0,80.0,14.57992549535713
275.0,85.0,14.609517832421204
275.0,90.0,14.534958148663772
280.0,-90.0,14.405611173066939
280.0,-85.0,14.394765677053938
280.0,-80.0,14.301543267657387
280.0,-75.0,14.201309000197249
280.0,-70.0,14.326133191240675
280.0,-65.0,14.420682778881616
280.0,-60.0,14.432677172950772
280.0,-55.0,14.452033361221948
280.0,-50.0,14.453375185304793
280.0,-45.0,14.424759521109568
280.0,-40.0,14.430046690326126
280.0,-35.0,14.495153712627166
280.0,-30.0,14.57235705714778
280.0,-25.0,14.655525897451403
280.0,-20.0,14.677710502763457
280.0,-15.0,14.642427282260726
280.0,-10.0,14.62607519168725
280.0,-5.0,13.244404932236051
280.0,0.0,12.172924281836293
280.0,5.0,12.858326660803716
280.0,10.0,14.415665700113257
280.0,15.0,14.647868381056835
280.0,20.0,14.708557979555884
280.0,25.0,14.775972960665728
280.0,30.0,14.803364792725317
280.0,35.0,14.768684466854584
280.0,40.0,14.755526512809647
280.0,45.0,14.769405440526665
280.0,50.0,14.756640511835691
280.0,55.0,14.710140327343106
280.0,60.0,14.658600642201057
280.0,65.0,14.614023431855093
280.0,70.0,14.574883773317868
280.0,75.0,14.58878481986281
280.0,80.0,14.578263880990198
280.0,85.0,14.602172624278209
280.0,90.0,14.534958148663772
285.0,-90.0,14.405611173066939
285.0,-85.0,14.40510503404025
285.0,-80.0,14.31918830661745
285.0,-75.0,14.207370964094762
285.0,-70.0,14.34205853662912
285.0,-65.0,14.397717326799237
285.0,-60.0,14.390217862166592
285.0,-55.0,14.403688869096323
285.0,-50.0,14.42169427040074
285.0,-45.0,14.379279908908053
285.0,-40.0,14.348628818622913
285.0,-35.0,14.433754637777291
285.0,-30.0,14.487325481627286
285.0,-25.0,14.549469002061794
285.0,-20.0,14.622039879801116
285.0,-15.0,14.622727822586018
285.0,-10.0,14.55932108764164
285.0,-5.0,14.216084831460162
285.0,0.0,12.170388419873849
285.0,5.0,13.565853604929279
285.0,10.0,14.688337633924197
285.0,15.0,14.791714486856781
285.0,20.0,14.786161849734953
285.0,25.0,14.824232458138566
285.0,30.0,14.84288919102042
285.0,35.0,14.799893756758342
285.0,40.0,14.770548612995215
285.0,45.0,14.74447908583668
285.0,50.0,14.705258899636828
285.0,55.0,14.65468779303552
285.0,60.0,14.649948104910433
285.0,65.0,14.603636097582001
285.0,70.0,14.528506149639044
285.0,75.0,14.564441921568143
285.0,80.0,14.56624678535809
285.0,85.0,14.590404329150143
285.0,90.0,14.534958148663772
290.0,-90.0,14.405611173066939
290.0,-85.0,14.421038568925407
290.0,-80.0,14.342059734971151
290.0,-75.0,14.210525394810308
290.0,-70.0,14.317131034780717
290.0,-65.0,14.336091171396287
290.0,-60.0,14.346782107894374
290.0,-55.0,14.366178345147963
290.0,-50.0,14.286073253403876
290.0,-45.0,14.32521594422575
290.0,-40.0,14.31605643056366
290.0,-35.0,14.290197782219103
290.0,-30.0,14.428552602516909
290.0,-25.0,14.427961413530383
290.0,-20.0,14.532547857165556
290.0,-15.0,14.57158266109765
290.0,-10.0,14.600251629852112
290.0,-5.0,14.554689817768077
290.0,0.0,12.066350348794515
290.0,5.0,13.284619156435976
290.0,10.0,14.572889193853287
290.0,15.0,14.75620998228452
290.0,20.0,14.784791689153172
290.0,25.0,14.824408515013857
290.0,30.0,14.814102751239869
290.0,35.0,14.765154863345085
290.0,40.0,14.701774227274278
290.0,45.0,14.673853216851969
290.0,50.0,14.5924735950654
290.0,55.0,14.571766397999854
290.0,60.0,14.613264785506729
290.0,65.0,14.595498695637461
290.0,70.0,14.534842181973206
290.0,75.0,14.549026498216229
290.0,80.0,14.548774692702166
290.0,85.0,14.586337054820826
290.0,90.0,14.534958148663772
295.0,-90.0,14.405611173066939
295.0,-85.0,14.41291811837001
295.0,-80.0,14.353924041492578
295.0,-75.0,14.246449015535957
295.0,-70.0,14.359841388029013
295.0,-65.0,14.291240148239476
295.0,-60.0,14.311725839417626
295.0,-55.0,14.242078133682071
295.0,-50.0,14.225859946705192
295.0,-45.0,14.21361589963481
295.0,-40.0,14.166028749240994
295.0,-35.0,14.2673711913803
295.0,-30.0,14.302553800231857
295.0,-25.0,14.362747930892425
295.0,-20.0,14.484580139975778
295.0,-15.0,14.56073963165638
295.0,-10.0,14.602266169473117
295.0,-5.0,14.258108938032743
295.0,0.0,14.678919652573125
295.0,5.0,13.522121275309892
295.0,10.0,14.511146367536629
295.0,15.0,14.663773044864698
295.0,20.0,14.729167663563594
295.0,25.0,14.767572428770915
295.0,30.0,14.740380086686965
295.0,35.0,14.64725693493368
295.0,40.0,14.609697013340966
295.0,45.0,14.539060714295465
295.0,50.0,14.509496762316386
295.0,55.0,14.510257761031394
295.0,60.0,14.520250537714642
295.0,65.0,14.552532957935359
295.0,70.0,14.54407951674164
295.0,75.0,14.529887454842513
295.0,80.0,14.546461859170238
295.0,85.0,14.589138087042018
295.0,90.0,14.534958148663772
300.0,-90.0,14.405611173066939
300.0,-85.0,14.395514849104062
300.0,-80.0,14.380672417613619
300.0,-75.0,14.2968147924042
300.0,-70.0,14.331708859438077
300.0,-65.0,14.30259740067168
300.0,-60.0,14.258276623115604
300.0,-55.0,14.224274420982756
300.0,-50.0,14.168716821390518
300.0,-45.0,14.12821783877058
300.0,-40.0,13.840379182094987
300.0,-35.0,14.066434045160912
300.0,-30.0,14.05715465112823
300.0,-25.0,14.252128852099945
300.0,-20.0,14.539149727227404
300.0,-15.0,14.612454114980386
300.0,-10.0,14.655072911147808
300.0,-5.0,14.288063193542179
300.0,0.0,12.376664833700893
300.0,5.0,13.364066024465188
300.0,10.0,14.754285408483176
300.0,15.0,14.862425950543292
300.0,20.0,14.842929029778618
300.0,25.0,14.760373227989911
300.0,30.0,14.687388509653303
300.0,35.0,14.62306845767184
300.0,40.0,14.51090774138273
300.0,45.0,14.489387129884552
300.0,50.0,14.460368206476607
300.0,55.0,14.462752664396099
300.0,60.0,14.464106353344576
300.0,65.0,14.548043116365474
300.0,70.0,14.516481249216358
300.0,75.0,14.521469772555614
300.0,80.0,14.529825867611441
300.0,85.0,14.575283950559868
300.0,90.0,14.534958148663772
305.0,-90.0,14.405611173066939
305.0,-85.0,14.391551094730676
305.0,-80.0,14.403687129898369
305.0,-75.0,14.344576117364808
305.0,-70.0,14.330306900478147
305.0,-65.0,14.267025455897944
305.0,-60.0,14.270338885559154
305.0,-55.0,14.236408779801806
305.0,-50.0,14.2463718771848
305.0,-45.0,14.252777180460793
305.0,-40.0,14.099665466095365
305.0,-35.0,14.061089927599381
305.0,-30.0,14.018078593368804
305.0,-25.0,14.146936065200526
305.0,-20.0,14.470827964842108
305.0,-15.0,14.610595698541626
305.0,-10.0,14.716406267049459
305.0,-5.0,14.4512075746426
305.0,0.0,12.660241912357757
305.0,5.0,14.632266765341514
305.0,10.0,14.749483323104432
305.0,15.0,14.861449827563133
305.0,20.0,14.839043839503487
305.0,25.0,14.747533287783021
305.0,30.0,14.633013174467946
305.0,35.0,14.580347567202697
305.0,40.0,14.480338530530721
305.0,45.0,14.420098083720395
305.0,50.0,14.448718162359627
305.0,55.0,14.407865663822044
305.0,60.0,14.438139901669972
305.0,65.0,14.487459899132428
305.0,70.0,14.504305069648522
305.0,75.0,14.505289779049754
305.0,80.0,14.530926420860231
305.0,85.0,14.55992310489098
305.0,90.0,14.534958148663772
310.0,-90.0,14.405611173066939
310.0,-85.0,14.392007502881047
310.0,-80.0,14.400180110118844
310.0,-75.0,14.355205934323775
310.0,-70.0,14.266410745971793
310.0,-65.0,14.179013437484686
310.0,-60.0,14.233909074457715
310.0,-55.0,14.29246995525292
310.0,-50.0,14.298932787732678
310.0,-45.0,14.261369820560324
310.0,-40.0,14.234082358959185
310.0,-35.0,14.26142934045799
310.0,-30.0,14.29719179179565
310.0,-25.0,14.336776224072539
310.0,-20.0,14.490184543982549
310.0,-15.0,14.643562774375397
310.0,-10.0,14.789567800199963
310.0,-5.0,14.165665653136791
310.0,0.0,12.53989172892457
310.0,5.0,13.842506802442578
310.0,10.0,14.703615997032841
310.0,15.0,14.798911996252459
310.0,20.0,14.804617570385995
310.0,25.0,14.787649364203098
310.0,30.0,14.666456725909056
310.0,35.0,14.592017725101883
310.0,40.0,14.502737427140973
310.0,45.0,14.41980793905842
310.0,50.0,14.369772091373562
310.0,55.0,14.377234308852962
310.0,60.0,14.45164315284618
310.0,65.0,14.483206235053753
310.0,70.0,14.474499796969289
310.0,75.0,14.494316269931755
310.0,80.0,14.52094685415754
310.0,85.0,14.542974988575386
310.0,90.0,14.534958148663772
315.0,-90.0,14.405611173066939
315.0,-85.0,14.372656511355151
315.0,-80.0,14.438237952645604
315.0,-75.0,14.418491825579387
315.0,-70.0,14.333759989692146
315.0,-65.0,14.15217569468923
315.0,-60.0,14.194479918998747
315.0,-55.0,14.326513736654322
315.0,-50.0,14.361663032843135
315.0,-45.0,14.218714616088768
315.0,-40.0,14.262131322203984
315.0,-35.0,14.263005432780158
315.0,-30.0,14.505525563851409
315.0,-25.0,14.485523005479967
315.0,-20.0,14.53098458421664
315.0,-15.0,14.63846632747648
315.0,-10.0,14.853302823501963
315.0,-5.0,14.604073855502236
315.0,0.0,13.287219752525804
315.0,5.0,14.143685770674033
315.0,10.0,14.844296680171096
315.0,15.0,14.822711265961399
315.0,20.0,14.826438264861402
315.0,25.0,14.788888060411214
315.0,30.0,14.701662600774391
315.0,35.0,14.567517250131813
315.0,40.0,14.42963593894754
315.0,45.0,14.299321240857516
315.0,50.0,14.275802197147268
315.0,55.0,14.31595612859963
315.0,60.0,14.443620366868007
315.0,65.0,14.477753269833974
315.0,70.0,14.46163819751499
315.0,75.0,14.477461854776086
315.0,80.0,14.498079116440286
315.0,85.0,14.519610559271605
315.0,90.0,14.534958148663772
320.0,-90.0,14.405611173066939
320.0,-85.0,14.374126371165595
320.0,-80.0,14.43010253356875
320.0,-75.0,14.431127060698097
320.0,-70.0,14.288713813965252
320.0,-65.0,14.151635564593168
320.0,-60.0,14.177969701335416
320.0,-55.0,14.348001091372339
320.0,-50.0,14.332003253839105
320.0,-45.0,14.216107428902921
320.0,-40.0,14.306512643991894
320.0,-35.0,14.382425179118561
320.0,-30.0,14.5456121657958
320.0,-25.0,14.695634130303516
320.0,-20.0,14.75244304351716
320.0,-15.0,14.829625382053846
320.0,-10.0,14.8775609110079
320.0,-5.0,14.850468399866575
320.0,0.0,12.85409786429654
320.0,5.0,14.69993273932904
320.0,10.0,14.944716567374295
320.0,15.0,14.897460868817184
320.0,20.0,14.866645851846224
320.0,25.0,14.825495882560233
320.0,30.0,14.740082727668907
320.0,35.0,14.568277650792817
320.0,40.0,14.356491899768908
320.0,45.0,14.22149533877216
320.0,50.0,14.190177904851213
320.0,55.0,14.259693811253252
320.0,60.0,14.441559347607058
320.0,65.0,14.468659612054795
320.0,70.0,14.446477482777928
320.0,75.0,14.456782043010639
320.0,80.0,14.476418529586395
320.0,85.0,14.529985573016171
320.0,90.0,14.534958148663772
325.0,-90.0,14.405611173066939
325.0,-85.0,14.373353410280973
325.0,-80.0,14.44640023604898
325.0,-75.0,14.403269988346732
325.0,-70.0,14.306763362554406
325.0,-65.0,14.165414251045881
325.0,-60.0,14.254360861747235
325.0,-55.0,14.33962831547098
325.0,-50.0,14.354920509487052
325.0,-45.0,14.414424637042602
325.0,-40.0,14.412645933650307
325.0,-35.0,14.392758351648114
325.0,-30.0,14.593060111679643
325.0,-25.0,14.80484498462327
325.0,-20.0,14.911788524839118
325.0,-15.0,15.016953509192707
325.0,-10.0,14.73658221159421
325.0,-5.0,14.730569918105564
325.0,0.0,12.15521368780044
325.0,5.0,14.635506140307772
325.0,10.0,14.972448856819355
325.0,15.0,15.140675812695514
325.0,20.0,15.163822447916495
325.0,25.0,15.00677577182178
325.0,30.0,15.017434351355604
325.0,35.0,14.934421433850916
325.0,40.0,14.681132478149122
325.0,45.0,14.347426024871362
325.0,50.0,14.115533896137281
325.0,55.0,14.249064968719296
325.0,60.0,14.433055593202758
325.0,65.0,14.422472905260625
325.0,70.0,14.466347484184318
325.0,75.0,14.464869621262812
325.0,80.0,14.460886121629345
325.0,85.0,14.52747938357186
325.0,90.0,14.534958148663772
330.0,-90.0,14.405611173066939
330.0,-85.0,14.37521188213396
330.0,-80.0,14.402270056075471
330.0,-75.0,14.410870753223053
330.0,-70.0,14.337421226427775
330.0,-65.0,14.199647944791069
330.0,-60.0,14.233308011928823
330.0,-55.0,14.406851147064446
330.0,-50.0,14.452462144600654
330.0,-45.0,14.57294000489922
330.0,-40.0,14.478271793881222
330.0,-35.0,14.451050776413648
330.0,-30.0,14.512048740764127
330.0,-25.0,14.841769655275415
330.0,-20.0,15.065106212714566
330.0,-15.0,15.161061245287444
330.0,-10.0,15.077779164291583
330.0,-5.0,14.835295267142325
330.0,0.0,12.013132008749892
330.0,5.0,14.700813679096855
330.0,10.0,14.859730396697342
330.0,15.0,15.122066668143368
330.0,20.0,15.10399273270878
330.0,25.0,15.058174205631266
330.0,30.0,14.990095313968757
330.0,35.0,14.775311434540962
330.0,40.0,14.732954710072507
330.0,45.0,14.49248031010888
330.0,50.0,14.223726694978726
330.0,55.0,14.289659190975083
330.0,60.0,14.415984618546378
330.0,65.0,14.408875796923788
330.0,70.0,14.457476161546875
330.0,75.0,14.466215700491347
330.0,80.0,14.465597544588332
330.0,85.0,14.531503876034241
330.0,90.0,14.534958148663772
335.0,-90.0,14.405611173066939
335.0,-85.0,14.367972269860228
335.0,-80.0,14.398987832185695
335.0,-75.0,14.381244034138003
335.0,-70.0,14.342126247239921
335.0,-65.0,14.218235377488968
335.0,-60.0,14.259230305512515
335.0,-55.0,14.379179556708575
335.0,-50.0,14.476774445271303
335.0,-45.0,14.506198297148277
335.0,-40.0,14.506796762796927
335.0,-35.0,14.559399685914482
335.0,-30.0,14.64366683387622
335.0,-25.0,14.790385567202659
335.0,-20.0,14.863253103288237
335.0,-15.0,14.954051221236437
335.0,-10.0,15.211600091158717
335.0,-5.0,14.969753973417104
335.0,0.0,16.397219805032965
335.0,5.0,14.657528805107154
335.0,10.0,14.786400385575448
335.0,15.0,15.05392005531577
335.0,20.0,15.083370141973491
335.0,25.0,15.069863688205258
335.0,30.0,14.988022443250939
335.0,35.0,14.835242235253432
335.0,40.0,14.706986705486953
335.0,45.0,14.534374496850782
335.0,50.0,14.309824163892687
335.0,55.0,14.365085537232403
335.0,60.0,14.375005113853124
335.0,65.0,14.441498151205453
335.0,70.0,14.48102225038138
335.0,75.0,14.459697421204806
335.0,80.0,14.472473525013065
335.0,85.0,14.534857486551678
335.0,90.0,14.534958148663772
340.0,-90.0,14.405611173066939
340.0,-85.0,14.347200639869424
340.0,-80.0,14.391342718172769
340.0,-75.0,14.360110995943748
340.0,-70.0,14.256968556817244
340.0,-65.0,14.29962320617602
340.0,-60.0,14.301473938887938
340.0,-55.0,14.220336559286476
340.0,-50.0,14.368817985393756
340.0,-45.0,14.435834537553502
340.0,-40.0,14.544266325570849
340.0,-35.0,14.551077336153922
340.0,-30.0,14.59567920400442
340.0,-25.0,14.659600909363602
340.0,-20.0,14.901183026054847
